"","t","n"
"22244","2009-08-16 11:00:00",138
"22245","2009-08-16 12:00:00",146
"22246","2009-08-16 13:00:00",122
"22247","2009-08-16 14:00:00",138
"22248","2009-08-16 15:00:00",187
"22249","2009-08-16 16:00:00",152
"22250","2009-08-16 17:00:00",161
"22251","2009-08-16 18:00:00",177
"22252","2009-08-16 19:00:00",158
"22253","2009-08-16 20:00:00",185
"22254","2009-08-16 21:00:00",159
"22255","2009-08-16 22:00:00",173
"22256","2009-08-16 23:00:00",178
"22257","2009-08-17 00:00:00",483
"22258","2009-08-17 01:00:00",89
"22259","2009-08-17 02:00:00",46
"22260","2009-08-17 03:00:00",46
"22261","2009-08-17 04:00:00",31
"22262","2009-08-17 05:00:00",32
"22263","2009-08-17 06:00:00",58
"22264","2009-08-17 07:00:00",84
"22265","2009-08-17 08:00:00",142
"22266","2009-08-17 09:00:00",201
"22267","2009-08-17 10:00:00",227
"22268","2009-08-17 11:00:00",211
"22269","2009-08-17 12:00:00",244
"22270","2009-08-17 13:00:00",240
"22271","2009-08-17 14:00:00",291
"22272","2009-08-17 15:00:00",306
"22273","2009-08-17 16:00:00",266
"22274","2009-08-17 17:00:00",262
"22275","2009-08-17 18:00:00",242
"22276","2009-08-17 19:00:00",251
"22277","2009-08-17 20:00:00",251
"22278","2009-08-17 21:00:00",239
"22279","2009-08-17 22:00:00",187
"22280","2009-08-17 23:00:00",193
"22281","2009-08-18 00:00:00",469
"22282","2009-08-18 01:00:00",89
"22283","2009-08-18 02:00:00",47
"22284","2009-08-18 03:00:00",60
"22285","2009-08-18 04:00:00",43
"22286","2009-08-18 05:00:00",48
"22287","2009-08-18 06:00:00",55
"22288","2009-08-18 07:00:00",113
"22289","2009-08-18 08:00:00",146
"22290","2009-08-18 09:00:00",236
"22291","2009-08-18 10:00:00",296
"22292","2009-08-18 11:00:00",279
"22293","2009-08-18 12:00:00",363
"22294","2009-08-18 13:00:00",274
"22295","2009-08-18 14:00:00",286
"22296","2009-08-18 15:00:00",335
"22297","2009-08-18 16:00:00",310
"22298","2009-08-18 17:00:00",288
"22299","2009-08-18 18:00:00",252
"22300","2009-08-18 19:00:00",247
"22301","2009-08-18 20:00:00",198
"22302","2009-08-18 21:00:00",270
"22303","2009-08-18 22:00:00",222
"22304","2009-08-18 23:00:00",163
"22305","2009-08-19 00:00:00",523
"22306","2009-08-19 01:00:00",99
"22307","2009-08-19 02:00:00",56
"22308","2009-08-19 03:00:00",59
"22309","2009-08-19 04:00:00",60
"22310","2009-08-19 05:00:00",46
"22311","2009-08-19 06:00:00",70
"22312","2009-08-19 07:00:00",115
"22313","2009-08-19 08:00:00",175
"22314","2009-08-19 09:00:00",251
"22315","2009-08-19 10:00:00",268
"22316","2009-08-19 11:00:00",309
"22317","2009-08-19 12:00:00",431
"22318","2009-08-19 13:00:00",306
"22319","2009-08-19 14:00:00",300
"22320","2009-08-19 15:00:00",287
"22321","2009-08-19 16:00:00",310
"22322","2009-08-19 17:00:00",280
"22323","2009-08-19 18:00:00",242
"22324","2009-08-19 19:00:00",191
"22325","2009-08-19 20:00:00",244
"22326","2009-08-19 21:00:00",234
"22327","2009-08-19 22:00:00",232
"22328","2009-08-19 23:00:00",194
"22329","2009-08-20 00:00:00",556
"22330","2009-08-20 01:00:00",160
"22331","2009-08-20 02:00:00",104
"22332","2009-08-20 03:00:00",96
"22333","2009-08-20 04:00:00",62
"22334","2009-08-20 05:00:00",48
"22335","2009-08-20 06:00:00",72
"22336","2009-08-20 07:00:00",128
"22337","2009-08-20 08:00:00",161
"22338","2009-08-20 09:00:00",222
"22339","2009-08-20 10:00:00",275
"22340","2009-08-20 11:00:00",238
"22341","2009-08-20 12:00:00",351
"22342","2009-08-20 13:00:00",315
"22343","2009-08-20 14:00:00",351
"22344","2009-08-20 15:00:00",326
"22345","2009-08-20 16:00:00",294
"22346","2009-08-20 17:00:00",249
"22347","2009-08-20 18:00:00",255
"22348","2009-08-20 19:00:00",220
"22349","2009-08-20 20:00:00",224
"22350","2009-08-20 21:00:00",234
"22351","2009-08-20 22:00:00",231
"22352","2009-08-20 23:00:00",170
"22353","2009-08-21 00:00:00",572
"22354","2009-08-21 01:00:00",89
"22355","2009-08-21 02:00:00",83
"22356","2009-08-21 03:00:00",73
"22357","2009-08-21 04:00:00",38
